Type	Task Name Original	Task Name	Status Migração	Data	obs
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.FT_UNION_TSS_CELLO)	OW_SEDA_S_LOGISTIC_SCM.FT_UNION_TSS_CELLO	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.FT_VOUCHER)	OW_SEDA_S_LOGISTIC_SCM.FT_VOUCHER	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.FT_VTEX)	OW_SEDA_S_LOGISTIC_SCM.FT_VTEX	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.FT_VTEX_ORDER_FOUND)	OW_SEDA_S_LOGISTIC_SCM.FT_VTEX_ORDER_FOUND	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.FT_VTEX_SEARCH)	OW_SEDA_S_LOGISTIC_SCM.FT_VTEX_SEARCH	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.FT_VTEX_SHIP)	OW_SEDA_S_LOGISTIC_SCM.FT_VTEX_SHIP	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.LOGCOST_ENTRY_DATE_DB)	OW_SEDA_S_LOGISTIC_SCM.LOGCOST_ENTRY_DATE_DB	Done	08/01/2026	
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.LOGCOST_VW_CLOSING_REPORT)	OW_SEDA_S_LOGISTIC_SCM.LOGCOST_VW_CLOSING_REPORT	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.LOGCOST_VW_DATABASE)	OW_SEDA_S_LOGISTIC_SCM.LOGCOST_VW_DATABASE	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.LOG_AC_BALANCE_VW_RAWDATA)	OW_SEDA_S_LOGISTIC_SCM.LOG_AC_BALANCE_VW_RAWDATA	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.MKP_ISSUE_LIST)	OW_SEDA_S_LOGISTIC_SCM.MKP_ISSUE_LIST	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.ODS_NERP_FBL5N_CUSTOMER_LINE_ITEM_DISPLAY_OPEN_ITEMS)	OW_SEDA_S_LOGISTIC_SCM.ODS_NERP_FBL5N_CUSTOMER_LINE_ITEM_DISPLAY_OPEN_ITEMS	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.ODS_NERP_FBL5N_CUSTOMER_LINE_ITEM_DISPLAY_OPEN_ITEMS_HIST_EXTRACT)	OW_SEDA_S_LOGISTIC_SCM.ODS_NERP_FBL5N_CUSTOMER_LINE_ITEM_DISPLAY_OPEN_ITEMS_HIST_EXTRACT	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.ODS_NERP_FBL5N_CUSTOMER_LINE_ITEM_DISPLAY_OPEN_ITEMS_HIST_LAST)	OW_SEDA_S_LOGISTIC_SCM.ODS_NERP_FBL5N_CUSTOMER_LINE_ITEM_DISPLAY_OPEN_ITEMS_HIST_LAST	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.ODS_NERP_FBL5N_CUSTOMER_LINE_ITEM_DISPLAY_OPEN_ITEMS_HIST_LAST1)	OW_SEDA_S_LOGISTIC_SCM.ODS_NERP_FBL5N_CUSTOMER_LINE_ITEM_DISPLAY_OPEN_ITEMS_HIST_LAST1	Done	08/01/2026	
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.PLUGG_LOG_HISTORY)	OW_SEDA_S_LOGISTIC_SCM.PLUGG_LOG_HISTORY	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.PLUGG_LOG_HISTORY_Migrar ph 2)	OW_SEDA_S_LOGISTIC_SCM.PLUGG_LOG_HISTORY_Migrarph2	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.PLUGG_STATUS_HISTORY)	OW_SEDA_S_LOGISTIC_SCM.PLUGG_STATUS_HISTORY	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.RAW_FBL5N_INPUT)	OW_SEDA_S_LOGISTIC_SCM.RAW_FBL5N_INPUT	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.RETURNS_PORTION_VW_ANALYSIS)	OW_SEDA_S_LOGISTIC_SCM.RETURNS_PORTION_VW_ANALYSIS	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.RETURNS_VW_ANALYSIS_2024)	OW_SEDA_S_LOGISTIC_SCM.RETURNS_VW_ANALYSIS_2024	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.RETURN_CORR_VW_OCCURRENCES)	OW_SEDA_S_LOGISTIC_SCM.RETURN_CORR_VW_OCCURRENCES	Done	08/01/2026	
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.TMP_CELLO_UNION_PO_DO_SKU_STATUS)	OW_SEDA_S_LOGISTIC_SCM.TMP_CELLO_UNION_PO_DO_SKU_STATUS	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.TMP_TEST_LIST_REGEX)	OW_SEDA_S_LOGISTIC_SCM.TMP_TEST_LIST_REGEX	Done	08/01/2026	
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.TMP_YAMI_JOIN_VTEX_CELLO)	OW_SEDA_S_LOGISTIC_SCM.TMP_YAMI_JOIN_VTEX_CELLO	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.TRACKING_ITT_VW_SHIPPING_ESTIMATE_DATE)	OW_SEDA_S_LOGISTIC_SCM.TRACKING_ITT_VW_SHIPPING_ESTIMATE_DATE	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.TRACKING_VW_ITT_CALENDAR)	OW_SEDA_S_LOGISTIC_SCM.TRACKING_VW_ITT_CALENDAR	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.TRACKING_VW_ITT_DASH)	OW_SEDA_S_LOGISTIC_SCM.TRACKING_VW_ITT_DASH	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.TRACKING_VW_ITT_DATABASE_2023H1)	OW_SEDA_S_LOGISTIC_SCM.TRACKING_VW_ITT_DATABASE_2023H1	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.TRACKING_VW_ITT_DATABASE_2023H2)	OW_SEDA_S_LOGISTIC_SCM.TRACKING_VW_ITT_DATABASE_2023H2	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.TRACKING_VW_ITT_DATABASE_2024Q1)	OW_SEDA_S_LOGISTIC_SCM.TRACKING_VW_ITT_DATABASE_2024Q1	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.TRACKING_VW_ITT_DATABASE_D180)	OW_SEDA_S_LOGISTIC_SCM.TRACKING_VW_ITT_DATABASE_D180	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.TRACKING_VW_ITT_FP)	OW_SEDA_S_LOGISTIC_SCM.TRACKING_VW_ITT_FP	Done	08/01/2026	
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.TRACKING_VW_ITT_HIST)	OW_SEDA_S_LOGISTIC_SCM.TRACKING_VW_ITT_HIST	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.TRACKING_VW_ITT_HIST_DATA)	OW_SEDA_S_LOGISTIC_SCM.TRACKING_VW_ITT_HIST_DATA	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VIEW_B2C_ALERT_CALENDAR)	OW_SEDA_S_LOGISTIC_SCM.VIEW_B2C_ALERT_CALENDAR	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_AR_CLEARED)	OW_SEDA_S_LOGISTIC_SCM.VW_AR_CLEARED	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_AR_FBL5N_ANALYSIS)	OW_SEDA_S_LOGISTIC_SCM.VW_AR_FBL5N_ANALYSIS	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_AR_KPI)	OW_SEDA_S_LOGISTIC_SCM.VW_AR_KPI	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_AR_KPI_CLEARED)	OW_SEDA_S_LOGISTIC_SCM.VW_AR_KPI_CLEARED	Done	08/01/2026	
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_AR_KPI_NEW)	OW_SEDA_S_LOGISTIC_SCM.VW_AR_KPI_NEW	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_AR_OPEN)	OW_SEDA_S_LOGISTIC_SCM.VW_AR_OPEN	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_AR_OPEN_KPI)	OW_SEDA_S_LOGISTIC_SCM.VW_AR_OPEN_KPI	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_B2B_CELLO_MANIFEST_DATA)	OW_SEDA_S_LOGISTIC_SCM.VW_B2B_CELLO_MANIFEST_DATA	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_B2B_FOB_INCOTERMS)	OW_SEDA_S_LOGISTIC_SCM.VW_B2B_FOB_INCOTERMS	Done	08/01/2026	
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_B2C_ALERTS_OVERDUE_BOOKING)	OW_SEDA_S_LOGISTIC_SCM.VW_B2C_ALERTS_OVERDUE_BOOKING	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_B2C_ALERTS_OVERDUE_BOOKING_V0)	OW_SEDA_S_LOGISTIC_SCM.VW_B2C_ALERTS_OVERDUE_BOOKING_V0	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_B2C_ALERTS_PENDING_BOOKING)	OW_SEDA_S_LOGISTIC_SCM.VW_B2C_ALERTS_PENDING_BOOKING	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_B2C_ALERTS_PENDING_BOOKING_V0)	OW_SEDA_S_LOGISTIC_SCM.VW_B2C_ALERTS_PENDING_BOOKING_V0	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_B2C_ALERTS_PENDING_BOOKING_V1)	OW_SEDA_S_LOGISTIC_SCM.VW_B2C_ALERTS_PENDING_BOOKING_V1	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_B2C_ALERT_IOD_RISK)	OW_SEDA_S_LOGISTIC_SCM.VW_B2C_ALERT_IOD_RISK	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_B2C_SCM_GI_DATABASE)	OW_SEDA_S_LOGISTIC_SCM.VW_B2C_SCM_GI_DATABASE	Done	08/01/2026	
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CELLO_RETURN_TRACKING)	OW_SEDA_S_LOGISTIC_SCM.VW_CELLO_RETURN_TRACKING	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CELLO_TRACKING_EVENT)	OW_SEDA_S_LOGISTIC_SCM.VW_CELLO_TRACKING_EVENT	Done	08/01/2026	
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CELLO_TRACKING_EVENT_V2)	OW_SEDA_S_LOGISTIC_SCM.VW_CELLO_TRACKING_EVENT_V2	Done	08/01/2026	
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT2_AR_OPEN_SEMANAL)	OW_SEDA_S_LOGISTIC_SCM.VW_CT2_AR_OPEN_SEMANAL	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT2_AR_OVERDUE_ANALYSIS)	OW_SEDA_S_LOGISTIC_SCM.VW_CT2_AR_OVERDUE_ANALYSIS	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT2_AR_PREP_SEMANAL)	OW_SEDA_S_LOGISTIC_SCM.VW_CT2_AR_PREP_SEMANAL	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT2_AR_UNION_SEMANAL)	OW_SEDA_S_LOGISTIC_SCM.VW_CT2_AR_UNION_SEMANAL	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT2_CELLO)	OW_SEDA_S_LOGISTIC_SCM.VW_CT2_CELLO	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT2_CELLO_AR)	OW_SEDA_S_LOGISTIC_SCM.VW_CT2_CELLO_AR	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT2_CELLO_DELIVERY_AR)	OW_SEDA_S_LOGISTIC_SCM.VW_CT2_CELLO_DELIVERY_AR	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT2_CELLO_V2)	OW_SEDA_S_LOGISTIC_SCM.VW_CT2_CELLO_V2	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT2_FEED)	OW_SEDA_S_LOGISTIC_SCM.VW_CT2_FEED	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT2_NERP_090)	OW_SEDA_S_LOGISTIC_SCM.VW_CT2_NERP_090	Done	08/01/2026	
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT2_NERP_120)	OW_SEDA_S_LOGISTIC_SCM.VW_CT2_NERP_120	Done	08/01/2026	
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT2_PLUGG)	OW_SEDA_S_LOGISTIC_SCM.VW_CT2_PLUGG	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT2_PLUGG_T)	OW_SEDA_S_LOGISTIC_SCM.VW_CT2_PLUGG_T	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT2_SEARCH)	OW_SEDA_S_LOGISTIC_SCM.VW_CT2_SEARCH	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT2_SEARCH_AR)	OW_SEDA_S_LOGISTIC_SCM.VW_CT2_SEARCH_AR	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT2_VTEX)	OW_SEDA_S_LOGISTIC_SCM.VW_CT2_VTEX	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_BALANCE)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_BALANCE	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_BALANCE_REAL_TIME)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_BALANCE_REAL_TIME	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_ENTRIES)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_ENTRIES	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_ENTRIES_EST)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_ENTRIES_EST	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_ENTRIES_MKP)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_ENTRIES_MKP	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_ENTRIES_REAL_TIME)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_ENTRIES_REAL_TIME	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_MAPPING)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_MAPPING	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_MAPPING_REAL_TIME)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_MAPPING_REAL_TIME	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_OPEN)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_OPEN	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_OPEN_REAL_TIME)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_OPEN_REAL_TIME	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_OPEN_SEMANAL)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_OPEN_SEMANAL	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_PREP)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_PREP	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_PREP_REAL_TIME)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_PREP_REAL_TIME	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_PREP_SEMANAL)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_PREP_SEMANAL	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_UNION)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_UNION	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_UNION_REAL_TIME)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_UNION_REAL_TIME	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_UNION_SEMANAL)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_AR_UNION_SEMANAL	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CANCELED_WITH_IOD)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CANCELED_WITH_IOD	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_COUNT)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_COUNT	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_DELIVERY)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_DELIVERY	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_DELIVERY_NO_RDO)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_DELIVERY_NO_RDO	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_DELIVERY_NO_RDO_DEV)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_DELIVERY_NO_RDO_DEV	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_DELIVERY_NO_RDO_V2)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_DELIVERY_NO_RDO_V2	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_DELIVERY_OST_D2C_AR)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_DELIVERY_OST_D2C_AR	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_FUTHER_PROCESSING)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_FUTHER_PROCESSING	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_INCR)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_INCR	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_IOD_TOTAL)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_IOD_TOTAL	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_IOD_TOTAL_INCR)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_IOD_TOTAL_INCR	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_IOD_TOTAL_OST_D2C_AR)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_IOD_TOTAL_OST_D2C_AR	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_IOD_TOTAL_PRE1)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_IOD_TOTAL_PRE1	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_IOD_TOTAL_PRE1_INCR)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_IOD_TOTAL_PRE1_INCR	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_IOD_TOTAL_PRE2)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_IOD_TOTAL_PRE2	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_IOD_TOTAL_PRE2_INCR)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_IOD_TOTAL_PRE2_INCR	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_NEW)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_NEW	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_OST_D2C_AR)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_OST_D2C_AR	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_RETURN)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_RETURN	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_RETURN_OST_D2C_AR)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_RETURN_OST_D2C_AR	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_RETURN_SHIPCOND)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_RETURN_SHIPCOND	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_RETURN_TRACKING)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_RETURN_TRACKING	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_RETURN_TRACKING_OST_D2C_AR)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_RETURN_TRACKING_OST_D2C_AR	Done	08/01/2026	
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_TRACKING)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_CELLO_TRACKING	Done	08/01/2026	
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_D2C_PLUGG_CANCEL)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_D2C_PLUGG_CANCEL	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_D2C_PLUGG_STATUS)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_D2C_PLUGG_STATUS	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_D2C_PLUGG_STATUS_ALL)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_D2C_PLUGG_STATUS_ALL	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_DATA_MART)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_DATA_MART	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_DM_CS_RETURN)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_DM_CS_RETURN	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_DM_CS_RETURN_PAINEL_GERAL)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_DM_CS_RETURN_PAINEL_GERAL	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_DM_OST_D2C_AR_OVERDUE_ANALYSIS_REAL_TIME)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_DM_OST_D2C_AR_OVERDUE_ANALYSIS_REAL_TIME	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_DM_OST_D2C_AR__OVERDUE_ANALYSIS)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_DM_OST_D2C_AR__OVERDUE_ANALYSIS	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_MARKETPLACE)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_MARKETPLACE	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_MARKETPLACE_ORDER)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_MARKETPLACE_ORDER	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_MARKETPLACE_ORDER_2)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_MARKETPLACE_ORDER_2	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_PLUGG)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_PLUGG	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_SALES_FORCE)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_SALES_FORCE	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_SEARCH)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_SEARCH	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_SEARCH_1)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_SEARCH_1	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_SEARCH_2)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_SEARCH_2	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_SEARCH_2_RETURN_OST_D2C_AR)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_SEARCH_2_RETURN_OST_D2C_AR	Not to be migrated		
